jump line 1
jump line 2
1.25000 0.00000 0.00005
1.25500 0.00000 0.00018
1.26000 0.00000 0.00062
1.26500 0.00000 0.00208
1.27000 0.00000 0.00701
1.27500 0.00000 0.02363
1.28000 0.00000 0.07335
1.28500 0.00000 0.16272
1.29000 0.00000 0.28375
1.29500 0.00000 0.42510
1.30000 0.00000 0.57297
1.30500 1.00000 0.71312
1.31000 1.00000 0.83308
1.31500 1.00000 0.92364
1.32000 1.00000 0.97954
1.32500 1.00000 0.99918
1.33000 1.00000 0.99995
1.33500 1.00000 0.99996
1.34000 1.00000 0.99996
1.34500 1.00000 0.99995
1.35000 1.00000 0.99992
1.35500 1.00000 0.99979
1.36000 1.00000 0.99936
1.36500 1.00000 0.99791
1.37000 1.00000 0.99299
1.37500 1.00000 0.97639
1.38000 1.00000 0.92669
1.38500 1.00000 0.83732
1.39000 1.00000 0.71628
1.39500 1.00000 0.57492
1.40000 1.00000 0.42705
1.40500 0.00000 0.28690
1.41000 0.00000 0.16695
1.41500 0.00000 0.07638
1.42000 0.00000 0.02047
1.42500 0.00000 0.00079
1.43000 0.00000 0.00001
1.43500 0.00000 0.00000
1.44000 0.00000 0.00000
1.44500 0.00000 0.00000
1.45000 0.00000 0.00000
1.45500 0.00000 0.00000
1.46000 0.00000 0.00000
1.46500 0.00000 0.00001
1.47000 0.00000 0.00005
1.47500 0.00000 0.00015
1.48000 0.00000 0.00051
1.48500 0.00000 0.00168
1.49000 0.00000 0.00560
1.49500 0.00000 0.01868
1.50000 0.00000 0.05544
1.50500 0.10000 0.11866
1.51000 0.20000 0.20493
1.51500 0.30000 0.30866
1.52000 0.40000 0.42192
1.52500 0.50000 0.53488
1.53000 0.60000 0.63666
1.53500 0.70000 0.71655
1.54000 0.80000 0.76549
1.54500 0.90000 0.77855
1.55000 1.00000 0.77839
1.55500 0.90000 0.77624
1.56000 0.80000 0.76612
1.56500 0.70000 0.72959
1.57000 0.60000 0.65375
1.57500 0.50000 0.55150
1.58000 0.40000 0.43639
1.58500 0.30000 0.32076
1.59000 0.20000 0.21480
1.59500 0.10000 0.12608
1.60000 0.00000 0.05945
1.60500 0.00000 0.01747
1.61000 0.00000 0.00101
1.61500 0.00000 0.00001
1.62000 0.00000 0.00000
1.62500 0.00000 0.00000
1.63000 0.00000 0.00000
1.63500 0.00000 0.00000
1.64000 0.00000 0.00000
1.64500 0.00000 0.00000
1.65000 0.00000 0.00000
1.65500 0.00000 0.00001
1.66000 0.00000 0.00005
1.66500 0.00000 0.00015
1.67000 0.00000 0.00050
1.67500 0.00000 0.00169
1.68000 0.00000 0.00567
1.68500 0.00000 0.01899
1.69000 0.00000 0.05862
1.69500 0.00000 0.13015
1.70000 0.00000 0.22864
1.70500 0.43589 0.34700
1.71000 0.60000 0.47617
1.71500 0.71414 0.60613
1.72000 0.80000 0.72711
1.72500 0.86603 0.83052
1.73000 0.91652 0.90970
1.73500 0.95394 0.96013
1.74000 0.97980 0.97936
1.74500 0.99499 0.98024
1.75000 1.00000 0.98012
1.75500 0.99499 0.97930
1.76000 0.97980 0.97581
1.76500 0.95394 0.96315
1.77000 0.91652 0.92283
1.77500 0.86603 0.84583
1.78000 0.80000 0.73966
1.78500 0.71414 0.61355
1.79000 0.60000 0.47837
1.79500 0.43589 0.34541
1.80000 0.00000 0.22516
1.80500 0.00000 0.12611
1.81000 0.00000 0.05408
1.81500 0.00000 0.01211
1.82000 0.00000 0.00024
1.82500 0.00000 0.00000
1.83000 0.00000 0.00000
1.83500 0.00000 0.00000
1.84000 0.00000 0.00000
1.84500 0.00000 0.00000
1.85000 0.00000 0.00000
1.85500 0.00000 0.00000
1.86000 0.00000 0.00000
1.86500 0.00000 0.00000
1.87000 0.00000 0.00000
1.87500 0.00000 0.00000
1.88000 0.00000 0.00000
1.88500 0.00000 0.00000
1.89000 0.00000 0.00000
1.89500 0.00000 0.00000
1.90000 0.00000 0.00000
1.90500 0.00000 0.00000
1.91000 0.00000 0.00000
1.91500 0.00000 0.00000
1.92000 0.00000 0.00000
1.92500 0.00000 0.00000
1.93000 0.00000 0.00000
1.93500 0.00000 0.00000
1.94000 0.00000 0.00000
1.94500 0.00000 0.00000
1.95000 0.00000 0.00000
1.95500 0.00000 0.00000
1.96000 0.00000 0.00000
1.96500 0.00000 0.00000
1.97000 0.00000 0.00000
1.97500 0.00000 0.00000
1.98000 0.00000 0.00000
1.98500 0.00000 0.00000
1.99000 0.00000 0.00000
1.99500 0.00000 0.00000
2.00000 0.00000 0.00000
